"company_id","Company","new_company_id"
2003,"เดอะวิลล์ เอ็กซ์ เพรซ คอนโดมิเนียม",NULL
2004,"เดอะวิลล์ เอ็กซ์ เพรซ คอนโดมิเนียม (The Ville Express)",NULL
2005,"เดอะวิลล่า รามคำแหง สุวรรณภูมิ",NULL
2006,"เดอะวิลล่า หัวหิน",NULL
2007,"เดอะวิลล่า หัวหิน(The Villa หัวหิน )",NULL
2008,"เดอะวิว โคซี บีช เรสซิ เด้นซ์ ( The View Cozy Beach )",NULL
2009,"เดอะวิว โคซี บีช เรสซิ เด้นซ์ ( The View Cozy Beach ) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2010,"เดอะวิว โคซี บีช เรสซิ เด้นซ์ ( The View Cozy Beach Residence )",NULL
2011,"เดอะวิว โคซี บีช เรสซิ เด้นซ์ ( The View Cozy Beach Residence ) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2012,"เดอะวิว โคซี บีช เรสซิ เด้นซ์ (The View Cozy Beach Residence)",NULL
2013,"เดอะวิว คอนโดมิเนียม สวนหลวง",NULL
2014,"เดอะศิริ (เชียงใหม่) (ใช้เฉพาะ GL)",NULL
2024,"เดอะสแตนอินดี๊ด คอนโด (ชลบุรี)",NULL
2025,"เดอะสกาย คอนโด",NULL
2026,"เดอะสกาย คอนโด (The Sky Condo)",NULL
2027,"เดอะสกาย คอนโด (The Sky Condo) -- ยังไม่จ่ายเงิน",NULL
2028,"เดอะสกาย คอนโด (The Sky Condo) - ส่ง Format Excel มาให้ Import ส่งต่อให้ทุกคนแล้ว (ด่วน) ลูกค้าใหม่",NULL
2029,"เดอะสกาย คอนโด (ชลบุรี) ( The Sky Condo )",NULL
2030,"เดอะสกาย สุขุมวิท (The Sky Sukumvit )",NULL
2031,"เดอะสกาย สุขุมวิท(The Sky Sukumvit )",NULL
2032,"เดอะสตาร์ เอ (The Star A",NULL
2033,"เดอะสตาร์ เอ (The Star A)",NULL
2034,"เดอะสตาร์ บี (The Star B)",NULL
2037,"เดอะอเวนิว เรสซิเด้นซ์ คอนโดมิเนียม ( The Avenue Ressidence )",NULL
2038,"เดอะอเวนิว เรสซิเด้นซ์ คอนโดมิเนียม (The Avenue Residence)",NULL
2039,"เต็มสิริ วิลเลจ",NULL
2040,"เต็มสิริแกรนด์",NULL
2041,"เต็มสิริแกรนด์ - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2042,"เตาปูน แมนชั่น ทาวเวอร์ บี",NULL
2043,"เตาปูนแมนชั่น ทาวเวอร์ เอ",NULL
2044,"เตาปูนแมนชั่น ทาวเวอร์ เอ (LANx1)",NULL
2045,"เทเวศร์ แมนชั่น",NULL
1982,"เดอะลิงค์ 3 (The Link 3)",1323.0
1986,"เดอะลิงค์ 5 (The Link 5)",1325.0
2015,"เดอะสเตจ เตาปูน อินเตอร์เชนจ์ (THE STAGE เตาปูน INTERCHANGE)",1335.0
2019,"เดอะสเปซ คอนโด 1 2 (โคราช) (The Space Condo 1 2)",1336.0
2046,"เทตต์ สาทร ทเวลฟ์ (โครงการ เทตต์ สาทร 12)",NULL
2047,"เทพมงคล คอนโด รามคำเเหง 58/5",NULL
2048,"เทพมงคล คอนโด รามคำเเหง 58/5 - ส่ง Format Excel มา Import ส่งต่อให้ทุกคนแล้ว",NULL
2049,"เทพมงคล คอนโด รามคำเเหง 58/5 - ส่ง Format Excel มาให้ Import ส่งต่อให้ทุกคนแล้ว",NULL
2050,"เทมโป เอ็ม ติวานนท์ (Tempo M Tiwanon)",NULL
2051,"เทมโป ควอด สะพานใหม่",NULL
2052,"เทมโป ควอด สะพานใหม่ (Tempo Quad)",NULL
2053,"เทมโป รัชดา",NULL
2054,"เทมโป รัชดา (Tempo รัชดา)",NULL
2055,"เทมโป วัน (รามคำแหง-พระราม 9)",NULL
2056,"เทมโป วัน (รามคำแหง-พระราม 9) (Tempo One (รามคำแหง-พระราม 9))",NULL
2057,"เทมโป วัน (รามคำแหง-พระราม 9) (Tempo One Rama9)",NULL
2058,"เทรนดี้ ธารา พระราม 2",NULL
2059,"เทศบาลเมืองบ้านฉาง",NULL
2060,"เนเบอร์โฮม",NULL
2061,"เนเบอร์โฮม (Neighbour Home)(HJ",NULL
2062,"เนเบอร์โฮม (Neighbour Home)(HJ)",NULL
2063,"เนอร์วาน่า เพลส (Nirvana place Juristic Condominium ) (ชลบุรี)",NULL
2064,"เนอร์วาน่า เพลส (Nirvana Place)",NULL
2065,"เนอร์วาน่า เพลส (Nirvana Place) (ชลบุรี)",NULL
2066,"เนอวานา พาร์ค สุขุมวิท77",NULL
2067,"เบญจศรี คอนโดมิเนียม",NULL
2068,"เบนเพลส",NULL
2069,"เบฟเวอร์รี่ ฮิลล์ แมนชั่น (Beverly Hill Mansion)",NULL
2070,"เบฟเวอร์รี่ ฮิลล์ แมนชั่น (Beverly Hill Mansion) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2071,"เบฟเวอร์รี่ ฮิลล์ แมนชั่น (Beverly Hill Mansion) - ส่งเมล์มาวันที่ 12/7/2564 ส่งต่อให้ทุกคนแล้ว",NULL
2072,"เบย์วิว รีสอร์ท ( Bayview Resort )",NULL
2073,"เบย์วิว รีสอร์ท ( Bayview Resort ) (ชลบุรี)",NULL
2074,"เบ็ล อเวนิว 1",NULL
2075,"เบ็ล อเวนิว 1 (Belle Avenue 1)",NULL
2076,"เบ็ล อเวนิว 1 (Belle Avenue 1) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2077,"เบ็ล อเวนิว 2 ( Belle Avenue 2 )",NULL
2078,"เบ็ล อเวนิว 2 (Belle Avenue 2)",NULL
2079,"เบ็ล อเวนิว 2 (ฺ Belle Avenue 2 )",NULL
2080,"เบ็ล อเวนิว 2 (ฺBelle Avenue 2 )",NULL
2083,"เบล็ชเชอร์ จรัญฯ96/1 - ส่ง Format Excel มาให้เช็คก่อน Import ลงโปรแกรม ติดต่อ คุณเดชาธร (เอฟ) 085-593-5228 (ด่วน) ลูกค้าใหม่-**ส่งข้อมูลมาทางไลน์**",NULL
2084,"เบล็ชเชอร์ จรัญฯ96/1 - ส่ง Format Excel มาให้เช็คก่อน Import ลงโปรแกรม ติดต่อ คุณเดชาธร (เอฟ) 085-593-5228 (ด่วน) ลูกค้าใหม่-มีการแก้ไขเพิ่มเติม ลูกค้าให้ติดต่อกลับ",NULL
2085,"เบลล่า คอสต้า (Bellla Costa) ประจวบคีรีขันธ์",NULL
2086,"เบล็สเชอร์ จรัญสนิทวงศ์ 96/1 (Bleisure)",NULL
2087,"เบล็สทาวน์ ศรีนครินทร์ - หนามแดง",NULL
2088,"เปรมสิริ บูทิค พาร์ค อาคาร A",NULL
2089,"เปรมสิริ บูทิค พาร์ค อาคาร A - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2090,"เปรมสิริ บูทิค พาร์ค อาคาร ซี",NULL
2091,"เปรมสิริ บูทิค พาร์ค อาคาร ดี",NULL
2092,"เปรมสิริ บูทิค พาร์ค อาคาร ดี - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2093,"เปรมสิริ บูทิค พาร์ค อาคาร อี",NULL
2094,"เปรมสิริ บูทิค พาร์ค อาคารอี - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2095,"เปรมสิริ บูทิค พาร์ค อาคารอี- ส่งเมล์มาย้ายโปรแกรมตั้งแต่วันที่ 9/3/65 สะดวกย้ายวันนี้ ตอน 10.30 น. ติตด่อ คุณออย 083-978-3291",NULL
2096,"เปรมสิริ อาคาร B",NULL
2097,"เปรมสิริบูทิค พาร์ค อาคาร บี",NULL
2098,"เปรมสิริบูทิค พาร์ค อาคาร บี - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2101,"เพชร 9 ทาวเวอร์ ( Petch 9 Tower)",NULL
2102,"เพชรเกษม 3",NULL
2103,"เพชรเก้า ทาวเวอร์ ( Petch 9 Tower)_(เพชร 9 ทาวเวอร์ ( Petch 9 Tower)",NULL
2099,"เปี่ยมรักเรสซิเด้นซ์",1363.0
2100,"เปี่ยมรักเรสซิเด้นซ์ - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",1363.0
2104,"เพชรไพลินคอนโดทาวน์",NULL
2105,"เพชรไพลินคอนโดทาวน์ - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2106,"เพ็ชรรัตน์เลควิลล์",NULL
2107,"เพรสซิเด้นท์ คอนโดทาวน์ 1",NULL
2108,"เพรสซิเด้นท์ คอนโดทาวน์ 1  2",NULL
2109,"เพรสซิเด้นท์ คอนโดทาวน์ 1 2",NULL
2110,"เพรสซิเด้นท์ คอนโดทาวน์ 2",NULL
2111,"เพรสทีจ คอนโดมิเนียม",NULL
2112,"เพรสทีจ คอนโดมิเนียม (Prestige )",NULL
2113,"เพรสทีจ คอนโดมิเนียม (Prestige)",NULL
2114,"เพรสิเดนท์ พาร์ค ฮาร์เบอร์วิว มะฮอกกานี ทาวเวอร์",NULL
2115,"เพรสิเดนท์ พาร์ค ฮาร์เบอร์วิว มะฮอกกานี ทาวเวอร์ (President Park Harbour View Mahogany Tower)",NULL
2116,"เพรสิเดนท์พาร์ค พาร์ควิว ทาวเวอร์ ( President Park  Park View Tower Condominium ) (LANx2)",NULL
2117,"เพรสิเดนท์พาร์ค พาร์ควิว ทาวเวอร์ (President Park Parkview Tower )",NULL
2118,"เพรสิเดนท์พาร์ค พาร์ควิว ทาวเวอร์ (President Park Parkview Tower)",NULL
2119,"เพรสิเดนท์พาร์ค พาร์ควิว ทาวเวอร์ (President Park Parkview Tower) (LANx2)",NULL
2120,"เพรสิเดนท์พาร์ค พาร์ควิว ทาวเวอร์ (President Park Parkview Tower) (สุขุมวิท 24)",NULL
2121,"เพลสซิเด้นท์ปาร์ค",NULL
2122,"เพลินเพลิน คอนโดมิเนียม สนามบินน้ำ-รัตนาธิเบศร์ 2",NULL
2123,"เพอร์เฟค เพลส พระราม 5 - ราชพฤกษ์",NULL
2124,"เพอร์เฟค เพลส รัตนาธิเบศร์",NULL
2125,"เพอร์เฟค เพลส ราชพฤกษ์",NULL
2126,"เพอร์เฟค พาร์ค ราชพฤกษ์",NULL
2127,"เพอร์เฟค พาร์ค สุวรรณภูมิ",NULL
2128,"เพอร์เฟค พาร์ค สุวรรณภูมิ - ส่งเมล์มา วันที่13/12/2564และ วันที่ 14/12/2564 -ส่งสำเนาบัตร+(ลูกค้าขอเลื่อน วันเพิ่มผู้ใช้งาน เป็นวันที่ (16/12/2564)) ส่งต่อให้ทุกคนแล้ว",NULL
2129,"เพอร์เฟค พาร์ค สุวรรณภูมิ เฟส 1",NULL
2130,"เพอร์เฟค พาร์ค สุวรรณภูมิ- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2131,"เพอร์เฟคเพลส รามคําแหง เดอะเลคโซน (Perfect Place รามคําแหง The Lake Zon)",NULL
2132,"เพอร์เฟคเพลส รามคําแหง เดอะเลคโซน (Perfect รามคำแหง The Lake Zone)",NULL
2133,"เพิร์ล เรสซิเดนซ์",NULL
2134,"เพิร์ล เรสซิเดนซ์ - ส่งเมล์มา ส่งต่อให้ทุกแล้ว",NULL
2135,"เพิร์ล เรสซิเดนซ์ (Pearl Residence)",NULL
2136,"เพิร์ล เรสซิเดนซ์ (Pearl Residence) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2137,"เพิรล์การ์เด้น คอนโดมิเนียม",NULL
2138,"เพิร์ลการ์เด้น คอนโดมิเนียม ( Pearl Garden Condominium )",NULL
2139,"เพิร์ลการ์เด้น คอนโดมิเนียม (Pearl Garden)",NULL
2140,"เพียว ซันเซท บีช คอนโดมิเนียม บี ซี",NULL
2141,"เพียว ซันเซท บีช คอนโดมิเนียม บี ซี (Pure Sunset BC)",NULL
2142,"เพียว ซันเซท บีช คอนโดมิเนียม บี ซี (ชลบุรี) (Pure Sunset)",NULL
2143,"เพียว ซันเซท บีช คอนโดมิเนียม บี ซี (ชลบุรี) (Pure Sunset) (LANx1)",NULL
2144,"เฟรเกรนท์ 71 คอนโดนิเนียม (Fragrant 71)",NULL
2145,"เฟรเกรนท์ 71 คอนโดนิเนียม(Fragrant 71)",NULL
2146,"เฟรช คอนโด",NULL
2147,"เฟรช คอนโดมิเนียม",NULL
2148,"เฟรช คอนโดมิเนียม (Fresh condominium)",NULL
2149,"เฟิร์ส ทาวเวอร์ ( First Tower )",NULL
2150,"เฟิร์ส ทาวเวอร์ ( First Tower ) (LANx1)",NULL
2151,"เมเจอร์ ซ.10",NULL
2153,"เมโทร พาร์ค สาทร 2-1",NULL
2154,"เมโทร พาร์ค สาทร 2-1 2-2",NULL
2155,"เมโทร พาร์ค สาทร 2-2",NULL
2156,"เมโทร พาร์ค สาทร 2-3",NULL
2158,"เมโทร พาร์ค สาทร 3-1",NULL
2159,"เมโทร พาร์ค สาทร 3-2",NULL
2163,"เมโทร สกาย รัชดา",NULL
2165,"เมโทร สกาย วุฒากาศ",NULL
2166,"เมโทรลักซ์ เกษตร",NULL
2167,"เมโทรลักซ์ เกษตร - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2168,"เมโทรลักซ์ พระราม 4",NULL
2170,"เมกะพร๊อพเพอร์ตี้",NULL
2171,"เม็งรายทาวเวอร์",NULL
2172,"เม็งรายทาวเวอร์ ( เม็งรายกาแลทองทาวเวอร์))",NULL
2173,"เม็งรายทาวเวอร์ (เม็งรายกาแลทองทาวเวอร์)",NULL
2174,"เม็งรายทาวเวอร์ (กาแลทองทาวเวอร์)",NULL
2175,"เมธาเพลสรัชดา",NULL
2176,"เมอร์ลินทาวเวอร์ 1",NULL
2177,"เมอร์ลินทาวเวอร์ 1 ( Merlin Tower 1 )",NULL
2178,"เมอร์ลินทาวเวอร์ 1 (Merlin Tower 1)",NULL
2179,"เมืองเอก โครงการ 4",NULL
2180,"เมืองเอก โครงการ 4- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2181,"เมืองเอก โครงการ 4- ส่งเมล์มาวันที่ 22/9/2564 ส่งต่อให้ทุกคนแล้ว",NULL
2182,"เมืองใหม่บางพลี 12",NULL
2183,"เมืองใหม่บางพลี 13",NULL
2184,"เมืองใหม่บางพลี 14",NULL
2185,"เมืองใหม่บางพลี 15",NULL
2186,"เมืองใหม่บางพลี 16",NULL
2188,"เมืองใหม่บางพลี 18",NULL
2189,"เมืองใหม่บางพลี 19",NULL
2190,"เมืองทอง",NULL
2191,"เมืองทอง เซอร์วิสเซส แอนด์ แมเน็จเม้นท์",NULL
2192,"เมืองทอง เซอร์วิสเซส แอนด์ แมเน็จเม้นท์(MSM)",NULL
2193,"เมืองทองเซอร์วิส",NULL
2194,"เมืองทองบางนา อาคาร บี 1 2",NULL
2195,"เย็นบายดี คอนโด",NULL
2196,"เย็นสบายดี คอนโด ลาดพร้าว 101",NULL
2197,"เรสซิเดนซ์ 52 แอด บีทีเอส-อ่อนนุช",NULL
2198,"เรสซิเดนซ์ 52 แอด บีทีเอส-อ่อนนุช (Residence 52 @BTS)",NULL
2201,"เรือนภิษา",NULL
2202,"เรือนภิษา (ชลบุรี)",NULL
2203,"เลขที่ 12 ซอยสุขุมวิท 13 ถนนสุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพฯ 10110 เลขประจำตัวผู้เสียภาษี 0994000949804",NULL
2204,"เลคกรีน (Lake Green)",NULL
2205,"เลคชอว์ เวสท์ (Lakeshore West)",NULL
2209,"เลควิวคอนโดมิเนียม อาคารเจนีวา (Lakeview Condominium Geneva)",NULL
2210,"เลควิวคอนโดมิเนียม อาคารเจนีวา (Lakeview Condominium Geneva) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2211,"เลควิวคอนโดมิเนียม อาคารเจนีวา (Lakeview Geneva)",NULL
2212,"เลควิวคอนโดมิเนียมอาคารริเวียร่า",NULL
2213,"เลควิวคอนโดมิเนียมอาคารริเวียร่า (Lakeview Condominium Riviera)",NULL
2214,"เลควิวคอนโดมิเนียมอาคารวิคตอเรีย ( Lake View Condominium Victoria)",NULL
2215,"เลทีเซีย (Letycia)",NULL
2216,"เลสโต คอนโด สุขุมวิท 113",NULL
2217,"เลสโต คอนโด สุขุมวิท 113 (Lesto Condo สุขุมวิท 113)",NULL
2218,"เลสโต คอนโด สุขุมวิท 113 (Lesto Condo)",NULL
2219,"เลอ โมนาโค เรสซิเดนซ์",NULL
2220,"เลอ โมนาโค เรสซิเดนซ์ ( Le Monaco Residence ) (LANx4)",NULL
2221,"เลอ โมนาโค เรสซิเดนซ์ (Le Monaco Residence)",NULL
2224,"เลอ พรีเมียร์ 1 (Le Premier 1)",NULL
2225,"เลอ พรีเมียร์ 2",NULL
2226,"เลอ พรีเมียร์ 2 (Le Premier 2)",NULL
2227,"เลอ รัฟฟิเน่",NULL
2228,"เลอ รัฟฟิเน่   วิทยุ คอมเพล็กซ์",NULL
2229,"เลอ ริช (สาธุประดิษฐ์)",NULL
2187,"เมืองใหม่บางพลี 17",1408.0
2222,"เลอ ครีก คอนโด (Le Crique)",370.0
2223,"เลอ ครีก คอนโด(Le Crique)",370.0
2206,"เลคชอว์ นอร์ท",1414.0
2207,"เลคชอว์ นอร์ท ( Lakeshore North)",1414.0
2208,"เลคชอว์ นอร์ท (Lakeshore North )",1414.0
2199,"เรสซิเดนซ์ วัน ( Residence One ) (ชลบุรี)",1411.0
2200,"เรสซิเดนซ์ วัน(Residence One)",1411.0
2230,"เลอ ริช (สาธุประดิษฐ์) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2231,"เลอ ริช (สาธุประดิษฐ์) (พระราม 3 ))",NULL
2232,"เลอเซเเลส (Le Celeste)",NULL
2233,"เลอเซแลส ----ยังไมได้ซื้อโปรแกรม จึงยังไม่ได้ติดตั้งโปรแกรม---- ส่งเมล์มาให้ปริ้นรายงานให้ ตามข้อมูลสำรองที่ส่งมาให้เมื่อวันจันทร์ ส่งต่อให้ทุกคนแล้ว",NULL
2234,"เลอโคเต้ สุขุมวิท 14 (Le Cote สุขุมวิท 14)",NULL
2235,"เลอโมนาโค เรสซิเดนซ์ ( Le Monaco Residence )",NULL
2236,"เลอฌ็อง อาคาร เอ",NULL
2237,"เลอฌ็อง อาคาร เอ ( Le Champ A )",NULL
2238,"เลอฌ็องลาดพร้าว บี",NULL
2239,"เลอฌ็องลาดพร้าว บี - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2240,"เลอฌ็องลาดพร้าว บี - ส่งไลน์มา วันที่15/9/2564  . Fw: ลบค่าน้ำประปาเดือน 11/2020 Phornnarong Suwannapratheep <phornnarong@hotmail.com> พ 15/9/2021 16:16 . . From: Aoraphan Khongrub <kubkib.aora@gmail.com> Sent: Wednesday  September 15  2021 15:58 To: Webmaster@softbizplus.com <Webmaster@softbizplus.com> Subject: ลบค่าน้ำประปาเดือน 11/2020  . เรียน เจ้าหน้าที่ รบกวนลบค่าน้ำประปาเดือน 11/2020 ออกได้ไหมค่ะ (เบอร์ติดต่อนะค่ะ 0829024299 กิ๊บ) ขอบคุณมากคะ .",NULL
2241,"เลอฌ็องลาดพร้าว บี (Le Champ B)",NULL
2242,"เลอฌ็องลาดพร้าว บี (Le Champ ลาดพร้าว B)- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2243,"เลอฌ็องลาดพร้าว บี (Le Champs B)",NULL
2244,"เลอฌ็องลาดพร้าว บี _เลอฌ็อง บี ( (Le Champs B)",NULL
2245,"เลอนิส เอกมัย",NULL
2246,"เลอนิส เอกมัย - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2247,"เลอพรีเมียร์ 1 (Le Premier 1)",NULL
2248,"เลอพรีเมียร์ 2 (Le Premier 2)",NULL
2249,"เลอรัก คอนโด (LLK)",NULL
2250,"เลอรัก คอนโดน (LLK)",NULL
2251,"เลอรัก สกายวอล์ค (Sky Walk) (Le Luk Condominium Tower B",NULL
2252,"เลอรัก สกายวอล์ค (Sky Walk) (Le Luk Condominium Tower B )",NULL
2253,"เลอรัก สกายวอล์ค (Sky Walk) (Le Luk Condominium Tower B ) (LANx1)",NULL
2254,"เลอริช-อารีย์",NULL
2255,"เลิศมงคลทอง คอนโด 2",NULL
2256,"เลิศมงคลทอง คอนโด 2 (ท้ายบ้าน  สมุทรปราการ)",NULL
2261,"เวนโต้ คอนโด ( Vento Condo)",NULL
2262,"เวย์ชินเขต",NULL
2263,"เวอร์ติพลัส 98 (Vertiplus 98)",NULL
2264,"เวอรันด้า เรสซิเดนส์",NULL
2265,"เวอรีเดียน ราชพฤกษ์",NULL
2266,"เวิร์ฟ ติวานนท์-รังสิต (Verve)",NULL
2267,"เวียร์ 7",NULL
2268,"เวียร์ 7 (Viia 7)",NULL
2269,"เศรณี สรงประภา ดอนเมือง",NULL
2270,"เศรษฐสิริ ประชาชื่น เรสซิเด้นท์",NULL
2271,"เศรษฐสิริ ประชาชื่น เรสซิเด้นท์ 1",NULL
2272,"เศรษฐสิริ ประชาชื่น เรสซิเด้นท์ 1 - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2273,"เศรษฐสิริ ประชาชื่น เรสซิเด้นท์ 1 - ส่งเมล์มาวันที่ 5/4/2564 ส่งต่อให้ทุกคนแล้ว***ลูกค้าสะดวกเวลา 10.00น. วันเสาร์ 10/4/2564 **",NULL
2276,"เศรษฐสิริ วงแหวน-สุขาภิบาล  (เสรีไทย)",NULL
2277,"เศรษฐสิริ วงแหวน-สุขาภิบาล 2",NULL
2278,"เศรษฐสิริ วงแหวน-สุขาภิบาล 2 (เสรีไทย)",NULL
2279,"เสนาแกรนด์โฮม รังสิต",NULL
2280,"เสนาทิพย์ ลิฟวิ่งเพลส",NULL
2281,"เสนาพาร์ควิลล์",NULL
2282,"เอ ไลฟ์ สุขุมวิท 76",NULL
2283,"เอ ไลฟ์ สุขุมวิท 76 (ALIVE Sukhumvit 76)",NULL
2284,"เอ ไลฟ์ สุขุมวิท 76 (ALIVE Sukhumvit 76) (LANx1)",NULL
2285,"เอ ไลฟ์ สุขุมวิท 76 (LANx1)",NULL
2286,"เอ พลัส 2 @ รัตนาธิเบศร์",NULL
2287,"เอ พลัส 2 @ รัตนาธิเบศร์ (A Plus2)",NULL
2257,"เวเนเชี่ยน ซิกเนเจอร์ คอนโด รีสอร์ท พัทยา (Venetian Signature",1433.0
2288,"เอ สเปซ เกษตร-นวมินทร์",NULL
2289,"เอ สเปซ เพลย์ (A-Space Play)",NULL
2290,"เอ สเปซ เพลย์ (A-Space Play)- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2291,"เอ สเปซ เอ บี ซี อโศก-รัชดา - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2298,"เอ สเปซ อโศก-รัชดา เซาธ์ทาวเวอร์ (อาคารF-G)",NULL
2299,"เอ สเปซ อโศก-รัชดา เอบีซี (A-Space อโศก-รัชดา ABC)",NULL
2300,"เอ สเปซ อโศก-รัชดา ไฮอเวย์",NULL
2301,"เอ สเปซ อโศก-รัชดา นอร์ธทาวเวอร์ ( A-Space อโศก-รัชดา North)(อาคาร D-E)",NULL
2302,"เอ สเปซ อโศก-รัชดา-ไฮด์อเวย์",NULL
2310,"เอ.ดี.เลค แอนด์ รีสอร์ท หัวหิน",NULL
2311,"เอเซ่ รัชดา คอนโดมิเนียม",NULL
2312,"เอเซียซิตี้ไลฟ์ คอนโดมิเนียม-(สมบัติบุรี )",NULL
2313,"เอเซียซิตี้ไลฟ์ คอนโดมิเนียม-(สมบัติบุรี ) (LANx1)",NULL
2314,"เอเทรี่ยม พหลฯ-สุธิสาร (Atrium)",NULL
2315,"เอเวอร์กรีน วิว ทาวเวอร์ (EVERGREEN VIEW TOWER)",NULL
2316,"เอเวอร์กรีน วิว ทาวเวอร์ (Evergreen ViewI Tower)",NULL
2317,"เอเวอร์กรีน วิว ทาวเวอร์ (Evergreen ViewI Tower) (LANx1)",NULL
2318,"เอเวอร์กรีน วิว ทาวเวอร์(EVERGREEN VIEW TOWER)",NULL
2319,"เอแบคคอนโดทาวน์ อาคาร เอ",NULL
2320,"เอแบคคอนโดทาวน์ อาคาร เอ (ABAC Condotown A )",NULL
2321,"เอแบคคอนโดทาวน์ อาคาร เอ (ABAC Condotown A)",NULL
2322,"เอแบคคอนโดทาวน์ อาคาร เอ บี (ABAC Condotown A  B )",NULL
2323,"เอแบคคอนโดทาวน์ อาคาร เอและบี (ABAC Condotown A  B)",NULL
2324,"เอแบคคอนโดทาวน์ อาคาร เอ-บี (ABAC Condotown A-B )",NULL
2325,"เอ็กซ์ซีด ทุ่งกราด คอนโดมิเนียม บี ( Ekceed ทุ่งกราด Condominium B ) (ชลบุรี)",NULL
2326,"เอ็กซ์ซีด ทุ่งกราด คอนโดมิเนียม บี (ชลบุรี)",NULL
2327,"เอ็กซ์ซีด ทุ่งกราด คอนโดมิเนียม บี (ชลบุรี) (Ekceed B)",NULL
2328,"เอ็กซ์ซีด ทุ่งกราด คอนโดมิเนียม บี (ชลบุรี) (Ekceed ทุ่งกราด B)",NULL
2329,"เอกธานีคอนโดทาวน์สุขี 2",NULL
2330,"เอกพิพัฒนา",NULL
2331,"เอกสิน",NULL
2332,"เอกสิน คอนโดมิเนียม อาคารดี",NULL
2333,"เอกสินเพลส",NULL
2334,"เอคควิตี้ พร็อพเพอร์ตี้ (Equity Property)",NULL
2335,"เอคควิตี้ พร็อพเพอร์ตี้(Equity Property)",NULL
2336,"เอควา เรสซิเดนซ์ สุขุมวิท 49",NULL
2337,"เอควา เรสซิเดนซ์ สุขุมวิท 49 (Aequa Residence Sukhumvit49 )",NULL
2338,"เอควา เรสซิเดนซ์ สุขุมวิท 49 (Aequa Residence Sukhumvit49 ) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว",NULL
2339,"เอควา เรสซิเดนซ์ สุขุมวิท 49 (Aequa Residence Sukhumvit49 ) (LANx1 )",NULL
2340,"เอควา เรสซิเดนซ์ สุขุมวิท 49 (Aequa Residence)",NULL
2341,"เอช ทู สโตน คอนโดมิเนียม",NULL
2342,"เอช ทู สตีล คอนโดมิเนียม (H2 Steel) เอช ทู สโตน คอนโดมิเนียม (H2 Stone)",NULL
2343,"เอช ทู สตีล คอนโดมิเนียม เอช ทู สโตน คอนโดมิเนียม",NULL
2344,"เอช ทู สตีล-สโตน คอนโดมิเนียม (H2 Steel - Stone)",NULL
2646,"แฮปปี้คอนโด ลาดพร้าว101",NULL
2303,"เอ.ดี เลค แอนด์ รีสอร์ท หัวหิน",1448.0
2304,"เอ.ดี เลค แอนด์ รีสอร์ท หัวหิน (AD Lake and Resort )",1448.0
2305,"เอ.ดี เลค แอนด์ รีสอร์ท หัวหิน-(เพชรบุรี) (AD Lake and Resort )",1448.0
2292,"เอ สเปซ มี บางนา",1443.0
2293,"เอ สเปซ มี บางนา (A-Space Me บางนา)",1443.0
2294,"เอ สเปซ มี บางนา (A-Space Me บางนา) (LANx2)",1443.0
2295,"เอ สเปซ สุขุมวิท เอ-บี (A-Space สุขุมวิท A-B)",1444.0
2296,"เอ สเปซ สุขุมวิท เอ-บี(A-Space สุขุมวิท AB)",1444.0
2297,"เอ สเปซ สุขุมวิท เอ-บี(A-Space สุขุมวิท AB) (LANx1)",1444.0
2347,"เอชทู โกลว์ คอนโดมิเนียม (H2 Glow) เอชทู โครมร์ คอนโดมิเนียม (H2 Chrome) เอชทู กลาส คอนโดมิเนียม (H2 Glsss)",NULL
